node,quantity,mc,model,unit,verdict,note,model_sha,n_atoms,seed,written,status
w42.0_m1.00_r0.940_T110_P125,depletion_widening_rel_4207,0.00323144,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,depletion_widening_rel_4192,0.00357668,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,depletion_widening_rel_4154,0.00493665,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,depletion_widening_rel_4121,0.00527175,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,depletion_fwhm_rel_4207,0.0338769,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,depletion_fwhm_rel_4192,0.0366809,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,depletion_fwhm_rel_4154,0.0471274,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,depletion_fwhm_rel_4121,0.0495647,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,shares_shift_abs,0.000757396,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,cycles_on_axis,0.0895059,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P125,cycles_mean_over_chords,0.0134097,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,transit_fwhm_rel,1.34982,1.35322,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,transit_shape_rel,1.00036,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,ramp_k2_rel,0.0494604,0.0498182,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,ramp_k3_rel,-0.00393238,-0.0039286,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,amplitude_power_law_abs,1.78799,1.74894,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,shares_abs,0.00119776,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depleted_line_abs,0.0012862,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4207,0.00914508,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4192,0.0100827,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4154,0.0137186,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4121,0.0146015,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4207,0.0753884,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4192,0.0811063,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4154,0.101934,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4121,0.10674,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,shares_shift_abs,0.00213988,,,FAIL,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,cycles_on_axis,0.262539,,,FAIL,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P225,cycles_mean_over_chords,0.04046,,,FAIL,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:43:39,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,transit_fwhm_rel,1.35079,1.35322,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,transit_shape_rel,1.00035,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,ramp_k2_rel,0.0490712,0.0490906,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,ramp_k3_rel,-0.00435315,-0.00439454,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,amplitude_power_law_abs,1.97214,1.96659,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,shares_abs,0.000141911,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depleted_line_abs,0.000798992,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_widening_rel_4207,0.00122412,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_widening_rel_4192,0.00135723,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_widening_rel_4154,0.0018855,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_widening_rel_4121,0.0020166,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_fwhm_rel_4207,0.0155972,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_fwhm_rel_4192,0.0169518,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_fwhm_rel_4154,0.0220983,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,depletion_fwhm_rel_4121,0.0233226,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,shares_shift_abs,0.000286569,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,cycles_on_axis,0.0332353,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T110_P75,cycles_mean_over_chords,0.00493482,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:29:57,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,transit_fwhm_rel,1.38536,1.38809,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,transit_shape_rel,1.00035,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,ramp_k2_rel,0.0491621,0.0492654,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,ramp_k3_rel,-0.00425461,-0.00428588,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,amplitude_power_law_abs,1.92618,1.91166,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,shares_abs,0.000382245,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depleted_line_abs,0.000945459,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4207,0.00316984,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4192,0.00350867,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4154,0.00484373,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4121,0.00517276,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4207,0.0332326,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4192,0.0359813,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4154,0.0462554,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4121,0.0486535,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,shares_shift_abs,0.000739023,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,cycles_on_axis,0.0872575,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P125,cycles_mean_over_chords,0.0130728,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:26:18,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,transit_fwhm_rel,1.38502,1.38809,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,transit_shape_rel,1.00035,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,ramp_k2_rel,0.0492936,0.0495127,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,ramp_k3_rel,-0.00411243,-0.00412858,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,amplitude_power_law_abs,1.86328,1.83712,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,shares_abs,0.000732861,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depleted_line_abs,0.00111773,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4207,0.00583625,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4192,0.00644772,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4154,0.00883824,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4121,0.00942309,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4207,0.0533817,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4192,0.057622,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4154,0.0731662,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4121,0.0767799,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,shares_shift_abs,0.00135999,,,FAIL,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,cycles_on_axis,0.163628,,,FAIL,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P175,cycles_mean_over_chords,0.0248269,,,FAIL,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,transit_fwhm_rel,1.38498,1.38809,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,transit_shape_rel,1.00035,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,ramp_k2_rel,0.0493088,0.0495409,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,ramp_k3_rel,-0.00409603,-0.0041104,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,amplitude_power_law_abs,1.85628,1.82887,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,shares_abs,0.000772885,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,depleted_line_abs,0.00113646,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,depletion_widening_rel_4207,0.00613255,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
w42.0_m1.00_r0.940_T130_P180,depletion_widening_rel_4192,0.00677374,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:44:17,DIAGNOSTIC
