case,quantity,value,err,unit,basis,note,status
P_4154_25mW_130C,mu2@21,21.5909,,MHz^2,"estimator on the archive grid against the direct truncated moment 21.587 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.82e-04. the bare model's truncated moment is 25.2816, so the strip baseline's bias at this window is -3.691 (-14.6 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_25mW_130C,mu3@21,-0.0999242,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.100109 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.85e-06. the bare model's truncated moment is 5.40186e-07, so the strip baseline's bias at this window is -0.09992 (-0.000996 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_25mW_130C,mu4@21,2987.92,,MHz^4,"estimator on the archive grid against the direct truncated moment 2986.85 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.29e-03. the bare model's truncated moment is 4044.75, so the strip baseline's bias at this window is -1057 (-26.1 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4154_25mW_130C,mu5@21,-35.0305,,MHz^5,"estimator on the archive grid against the direct truncated moment -35.0971 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.08e-05. the bare model's truncated moment is -0.000407554, so the strip baseline's bias at this window is -35.03 (-0.0162 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_25mW_130C,mu6@21,727155,,MHz^6,"estimator on the archive grid against the direct truncated moment 726816 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.37e-02. the bare model's truncated moment is 1.06636e+06, so the strip baseline's bias at this window is -3.392e+05 (-31.8 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4154_25mW_130C,mu7@21,-12341.4,,MHz^7,"estimator on the archive grid against the direct truncated moment -12364.9 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.03e-04. the bare model's truncated moment is -0.366036, so the strip baseline's bias at this window is -1.234e+04 (-0.264 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu2@0.5,0.0826296,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.0826299 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 4.05e-06. the bare model's truncated moment is 0.0826336, so the strip baseline's bias at this window is -4.023e-06 (-0.00487 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu3@0.5,6.6656e-09,,MHz^3,"estimator on the archive grid against the direct truncated moment 8.50888e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.58e-04. the bare model's truncated moment is 8.58962e-06, so the strip baseline's bias at this window is -8.583e-06 (-0.000361 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu4@0.5,0.0123495,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.0123498 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.65e-05. the bare model's truncated moment is 0.0123506, so the strip baseline's bias at this window is -1.04e-06 (-0.00842 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu5@0.5,2.5395e-09,,MHz^5,"estimator on the archive grid against the direct truncated moment 1.37764e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.01e-04. the bare model's truncated moment is 1.40267e-06, so the strip baseline's bias at this window is -1.4e-06 (-0.000713 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu6@0.5,0.00220084,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.00220094 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.81e-04. the bare model's truncated moment is 0.00220111, so the strip baseline's bias at this window is -2.676e-07 (-0.0122 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu7@0.5,7.68298e-10,,MHz^7,"estimator on the archive grid against the direct truncated moment 2.30327e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.42e-03. the bare model's truncated moment is 2.3808e-07, so the strip baseline's bias at this window is -2.373e-07 (-0.00146 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4154_75mW_130C,mu2@1,0.322544,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.322541 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.91e-06. the bare model's truncated moment is 0.322599, so the strip baseline's bias at this window is -5.491e-05 (-0.017 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu3@1,-8.46742e-08,,MHz^3,"estimator on the archive grid against the direct truncated moment -9.52067e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 4.74e-06. the bare model's truncated moment is -9.22638e-07, so the strip baseline's bias at this window is +8.38e-07 (+4.57e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu4@1,0.190832,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.19083 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.43e-05. the bare model's truncated moment is 0.19088, so the strip baseline's bias at this window is -4.787e-05 (-0.0251 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu5@1,-8.02097e-08,,MHz^5,"estimator on the archive grid against the direct truncated moment -3.08702e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.09e-05. the bare model's truncated moment is -3.07887e-06, so the strip baseline's bias at this window is +2.999e-06 (+5.08e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu6@1,0.135259,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.135259 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.83e-06. the bare model's truncated moment is 0.1353, so the strip baseline's bias at this window is -4.102e-05 (-0.0303 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu7@1,-6.42503e-08,,MHz^7,"estimator on the archive grid against the direct truncated moment -5.02463e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.60e-04. the bare model's truncated moment is -5.03419e-06, so the strip baseline's bias at this window is +4.97e-06 (+0.000261 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu2@2,1.18398,,MHz^2,"estimator on the archive grid against the direct truncated moment 1.18395 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.88e-05. the bare model's truncated moment is 1.18485, so the strip baseline's bias at this window is -0.0008694 (-0.0734 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu3@2,-3.46751e-06,,MHz^3,"estimator on the archive grid against the direct truncated moment -2.58683e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.49e-06. the bare model's truncated moment is 3.02697e-07, so the strip baseline's bias at this window is -3.77e-06 (-2.93e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu4@2,2.70297,,MHz^4,"estimator on the archive grid against the direct truncated moment 2.70292 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 4.13e-05. the bare model's truncated moment is 2.70588, so the strip baseline's bias at this window is -0.002909 (-0.108 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu5@2,-1.28516e-05,,MHz^5,"estimator on the archive grid against the direct truncated moment 2.89852e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.03e-05. the bare model's truncated moment is 5.35312e-06, so the strip baseline's bias at this window is -1.82e-05 (-1.19e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu6@2,7.51653,,MHz^6,"estimator on the archive grid against the direct truncated moment 7.51638 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.83e-05. the bare model's truncated moment is 7.52609, so the strip baseline's bias at this window is -0.009562 (-0.127 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu7@2,-4.24185e-05,,MHz^7,"estimator on the archive grid against the direct truncated moment 2.97663e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 4.00e-05. the bare model's truncated moment is 3.91409e-05, so the strip baseline's bias at this window is -8.156e-05 (-4.52e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu2@3,2.37224,,MHz^2,"estimator on the archive grid against the direct truncated moment 2.37218 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.70e-05. the bare model's truncated moment is 2.37646, so the strip baseline's bias at this window is -0.004214 (-0.177 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu3@3,-1.42804e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -7.68604e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.80e-06. the bare model's truncated moment is -1.77984e-06, so the strip baseline's bias at this window is -1.25e-05 (-3.42e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu4@3,11.6206,,MHz^4,"estimator on the archive grid against the direct truncated moment 11.6202 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.26e-05. the bare model's truncated moment is 11.6514, so the strip baseline's bias at this window is -0.0308 (-0.264 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu5@3,-0.000121231,,MHz^5,"estimator on the archive grid against the direct truncated moment -5.04165e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.17e-06. the bare model's truncated moment is 4.7941e-06, so the strip baseline's bias at this window is -0.000126 (-1.45e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu6@3,70.9468,,MHz^6,"estimator on the archive grid against the direct truncated moment 70.944 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.04e-04. the bare model's truncated moment is 71.1703, so the strip baseline's bias at this window is -0.2235 (-0.314 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4154_75mW_130C,mu7@3,-0.000952031,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.000197121 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.67e-05. the bare model's truncated moment is 0.000255588, so the strip baseline's bias at this window is -0.001208 (-5.87e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
