gamma_l_mhz,noise_level,scope,scope_mode,window_mhz,resolve_shift,order,s0_mhz,k_median,k_se_median,frac_negative,n_traces,k_quiet,frac_wrong_sign,snr_true,traces_to_3sigma,status,note
0.1,0.004,rtm3004,hires,4,true,3,0.73,3.504160e-04,1.450e-05,0.440,40000,3.561710e-04,0.440,24.570,5.963e+02,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,3,1,9.244692e-04,1.453e-05,0.346,40000,9.229019e-04,0.346,63.496,8.929e+01,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,3,2,7.051176e-03,1.443e-05,0.001,40000,7.040982e-03,0.001,488.026,1.512e+00,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,5,0.364,-9.830956e-04,3.060e-04,0.509,40000,-1.008078e-03,0.491,3.295,3.316e+04,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,5,0.5,-2.816181e-03,3.053e-04,0.523,40000,-2.642940e-03,0.477,8.656,4.804e+03,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,5,0.73,-7.882615e-03,3.061e-04,0.565,40000,-8.152684e-03,0.435,26.636,5.074e+02,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,5,1,-2.122793e-02,3.077e-04,0.664,40000,-2.117521e-02,0.336,68.822,7.601e+01,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,5,2,-1.637030e-01,3.114e-04,0.999,40000,-1.635721e-01,0.001,525.332,1.304e+00,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,7,0.364,4.250563e-02,1.175e-02,0.491,40000,3.968597e-02,0.491,3.378,3.155e+04,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,7,0.5,1.072752e-01,1.173e-02,0.476,40000,1.039339e-01,0.476,8.861,4.585e+03,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,7,0.73,3.117790e-01,1.179e-02,0.435,40000,3.216152e-01,0.435,27.283,4.836e+02,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.1,0.004,rtm3004,hires,4,true,7,1,8.382645e-01,1.189e-02,0.331,40000,8.384891e-01,0.331,70.507,7.242e+01,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
