case,quantity,value,err,unit,basis,note,status
P_4192_75mW_130C,k7@12,2721,9900,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.0289548 at the same window, so the pull is +0.76. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k7@3.25,-0.5,6.8,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.00208064 at the same window, so the pull is -0.19. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k7@6,-62,190,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.027257 at the same window, so the pull is -0.89. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k4/k2@3.25,-2.472,0.041,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -2.4569 at the same window, so the pull is -1.03. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k5/k3@3.25,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_75mW_130C,k6/k4@3.25,-12.29,0.21,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -12.2359 at the same window, so the pull is -0.75. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k7/k5@3.25,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_75mW_130C,k4/k2@6,-2.67,0.13,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -2.42696 at the same window, so the pull is -5.16. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k5/k3@6,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_75mW_130C,k6/k4@6,-2.6,1.8,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.170534 at the same window, so the pull is -4.30. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k7/k5@6,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_75mW_130C,k4/k2@12,13.87,0.39,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 14.6426 at the same window, so the pull is -5.57. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k5/k3@12,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_75mW_130C,k6/k4@12,-80.5,4.6,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -78.3889 at the same window, so the pull is -1.28. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_75mW_130C,k7/k5@12,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_125mW_130C,k2@12,13.98,0.19,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 14.163 at the same window, so the pull is -2.72. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k2@3.25,2.7161,0.0059,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 2.71007 at the same window, so the pull is +2.85. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k2@6,6.451,0.030,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 6.4051 at the same window, so the pull is +4.20. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k3@12,0.3,1.1,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 6.48897e-05 at the same window, so the pull is +0.69. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k3@3.25,0.002,0.010,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 4.53345e-06 at the same window, so the pull is +0.50. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k3@6,0.071,0.092,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 3.21536e-05 at the same window, so the pull is +2.14. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k4@12,196.7,1.4,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 207.313 at the same window, so the pull is -21.78. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k4@3.25,-6.684,0.053,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -6.66006 at the same window, so the pull is -1.24. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k4@6,-16.24,0.54,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -15.558 at the same window, so the pull is -3.54. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k5@12,-14,32,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.00511842 at the same window, so the pull is -1.17. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k5@3.25,-0.03,0.18,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -8.0802e-05 at the same window, so the pull is -0.50. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k5@6,-2.0,2.7,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.00118646 at the same window, so the pull is -2.01. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k6@12,-14966,810,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -16256.1 at the same window, so the pull is +4.40. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k6@3.25,81.8,1.1,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 81.5121 at the same window, so the pull is +0.69. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k6@6,15,19,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -2.14767 at the same window, so the pull is +2.48. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k7@12,-1041,7300,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.0105662 at the same window, so the pull is -0.39. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k7@3.25,1.0,5.6,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.00250547 at the same window, so the pull is +0.50. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k7@6,82,130,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.0620865 at the same window, so the pull is +1.75. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k4/k2@3.25,-2.461,0.014,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -2.45753 at the same window, so the pull is -0.62. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k5/k3@3.25,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_125mW_130C,k6/k4@3.25,-12.238,0.074,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -12.2389 at the same window, so the pull is +0.04. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k7/k5@3.25,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_125mW_130C,k4/k2@6,-2.518,0.073,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -2.429 at the same window, so the pull is -3.38. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k5/k3@6,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 1 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_125mW_130C,k6/k4@6,-0.9,1.2,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.138043 at the same window, so the pull is -2.49. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k7/k5@6,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 1 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_125mW_130C,k4/k2@12,14.07,0.18,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 14.6377 at the same window, so the pull is -8.64. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k5/k3@12,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 1 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_125mW_130C,k6/k4@12,-76.1,3.9,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -78.4135 at the same window, so the pull is +1.68. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_125mW_130C,k7/k5@12,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 1 of 5 repeats, so the ratio has no population moment",ARTIFACT
P_4192_175mW_130C,k2@12,13.88,0.23,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 14.165 at the same window, so the pull is -3.42. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
P_4192_175mW_130C,k2@3.25,2.705,0.011,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 2.71048 at the same window, so the pull is -1.36. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
